Timestamp_ms,TargetRPM,RealRPM,Current_mA,Kp,Ki,Kd,PWM,Mode
1738372,29.0,29.3,50.3,2.43,0.712,0.415,131,1
1738472,29.0,29.3,47.7,2.38,0.695,0.412,129,1
1738572,29.0,29.2,46.8,2.36,0.690,0.410,128,1
1738672,29.0,29.1,47.7,2.38,0.695,0.411,129,1
1738772,29.0,29.0,48.5,2.39,0.700,0.412,130,1
1738872,29.0,28.9,50.5,2.43,0.712,0.413,133,1
1738972,29.0,28.8,49.7,2.41,0.707,0.412,132,1
1739072,29.0,28.7,49.8,2.41,0.707,0.412,132,1
1739172,29.0,28.6,54.1,2.50,0.733,0.417,137,1
1739272,29.0,28.5,52.4,2.46,0.722,0.414,136,1
1739372,29.0,28.5,49.0,2.40,0.701,0.410,131,1
1739472,29.0,28.5,47.4,2.37,0.691,0.408,130,1
1739572,29.0,28.4,48.8,2.39,0.700,0.410,132,1
1739672,29.0,28.3,47.8,2.38,0.693,0.408,131,1
1739772,29.0,28.3,45.5,2.33,0.679,0.406,128,1
1739872,29.0,28.2,45.8,2.34,0.680,0.406,129,1
1739972,29.0,28.1,44.4,2.31,0.671,0.404,127,1
1740072,29.0,28.0,47.4,2.37,0.689,0.407,131,1
1740172,29.0,27.9,47.4,2.37,0.689,0.406,131,1
1740272,29.0,27.8,47.4,2.36,0.689,0.406,131,1
1740372,29.0,27.8,48.3,2.38,0.694,0.407,132,1
1740472,29.0,27.7,48.1,2.38,0.693,0.407,133,1
1740572,29.0,27.7,51.8,2.44,0.716,0.410,137,1
1740672,29.0,27.6,56.1,2.53,0.743,0.416,142,1
1740772,29.0,27.6,56.6,2.54,0.745,0.416,143,1
1740872,29.0,27.7,53.6,2.48,0.727,0.413,139,1
1740972,29.0,27.7,50.9,2.43,0.710,0.410,136,1
1741072,29.0,27.8,50.0,2.41,0.705,0.409,135,1
1741172,29.0,27.8,57.4,2.56,0.751,0.418,144,1
1741272,29.0,27.9,55.1,2.51,0.737,0.415,141,1
1741372,29.0,27.9,51.3,2.44,0.714,0.411,136,1
1741472,29.0,28.0,51.3,2.44,0.714,0.411,136,1
1741572,29.0,28.1,48.9,2.39,0.699,0.409,133,1
1741672,29.0,28.1,46.5,2.35,0.684,0.406,131,1
1741772,29.0,28.1,49.5,2.40,0.703,0.409,134,1
1741872,29.0,28.1,57.5,2.56,0.752,0.419,144,1
1741972,29.0,28.1,58.5,2.58,0.759,0.420,145,1
1742072,29.0,28.1,60.5,2.63,0.771,0.423,147,1
1742172,29.0,28.2,56.8,2.55,0.749,0.419,143,1
1742272,29.0,28.3,60.1,2.62,0.770,0.423,147,1
1742372,29.0,28.4,54.7,2.51,0.737,0.417,140,1
1742472,29.0,28.6,57.4,2.56,0.753,0.420,143,1
1742572,29.0,28.6,57.6,2.57,0.755,0.421,143,1
1742672,29.0,28.7,59.4,2.61,0.766,0.424,145,1
1742772,29.0,28.8,63.1,2.69,0.790,0.429,149,1
1742872,29.0,28.9,66.3,2.75,0.810,0.433,152,1
1742972,29.0,29.1,63.2,2.69,0.791,0.430,148,1
1743072,29.0,29.3,61.1,2.65,0.779,0.428,146,1
1743172,29.0,29.4,61.5,2.66,0.782,0.429,146,1
1743272,29.0,29.6,59.1,2.61,0.767,0.426,143,1
1743372,29.0,29.7,56.6,2.56,0.752,0.424,139,1
1743472,29.0,29.8,52.4,2.47,0.727,0.419,134,1
1743572,29.0,29.9,56.1,2.55,0.750,0.424,139,1
1743672,29.0,29.9,53.3,2.49,0.733,0.421,136,1
1743772,29.0,29.9,60.5,2.64,0.778,0.430,144,1
1743872,29.0,29.9,54.1,2.50,0.737,0.421,136,1
1743972,29.0,29.9,57.2,2.57,0.757,0.425,140,1
1744072,29.0,29.9,57.8,2.58,0.761,0.426,140,1
1744172,29.0,29.9,64.4,2.72,0.802,0.435,148,1
1744272,29.0,29.9,63.6,2.70,0.797,0.434,147,1
1744372,29.0,30.0,61.3,2.66,0.783,0.431,144,1
1744472,29.0,30.0,68.5,2.81,0.828,0.441,152,1
1744572,29.0,30.1,68.0,2.80,0.826,0.441,151,1
1744672,29.0,30.3,62.1,2.67,0.789,0.433,144,1
1744772,29.0,30.4,55.0,2.53,0.745,0.425,135,1
1744872,29.0,30.4,52.8,2.48,0.732,0.422,133,1
1744972,29.0,30.5,50.9,2.45,0.720,0.420,131,1
1745072,29.0,30.4,48.6,2.41,0.705,0.417,128,1
1745172,29.0,30.3,50.4,2.44,0.716,0.419,131,1
1745272,29.0,30.3,47.7,2.39,0.699,0.415,128,1
1745372,29.0,30.2,45.4,2.35,0.684,0.413,125,1
1745472,29.0,30.0,46.9,2.37,0.693,0.414,127,1
1745572,29.0,29.8,45.8,2.35,0.686,0.412,126,1
1745672,29.0,29.6,50.6,2.44,0.715,0.416,132,1
1745772,29.0,29.5,47.2,2.37,0.693,0.412,129,1
1745872,29.0,29.3,49.9,2.42,0.710,0.414,132,1
1745972,29.0,29.2,55.4,2.53,0.743,0.420,138,1
1746072,29.0,29.1,64.7,2.72,0.800,0.431,149,1
1746172,29.0,29.0,63.6,2.70,0.793,0.430,148,1
1746272,29.0,29.1,63.3,2.69,0.791,0.430,147,1
1746372,29.0,29.1,64.7,2.72,0.800,0.432,148,1
1746472,29.0,29.3,63.1,2.69,0.791,0.430,146,1
1746572,29.0,29.4,63.2,2.69,0.792,0.431,146,1
1746672,29.0,29.5,64.7,2.72,0.802,0.433,147,1
1746772,29.0,29.7,61.7,2.66,0.784,0.430,143,1
1746872,29.0,29.8,58.9,2.61,0.767,0.427,140,1
1746972,29.0,29.9,64.1,2.71,0.800,0.434,146,1
1747072,29.0,29.9,57.3,2.57,0.758,0.426,138,1
1747172,29.0,30.0,53.4,2.49,0.734,0.421,133,1
1747272,29.0,30.1,49.0,2.41,0.706,0.416,128,1
1747372,29.0,30.1,50.9,2.44,0.718,0.418,131,1
1747472,29.0,30.0,48.7,2.40,0.704,0.415,128,1
1747572,29.0,29.9,46.0,2.36,0.687,0.412,125,1
1747672,29.0,29.7,47.5,2.38,0.696,0.413,128,1
1747772,29.0,29.5,46.8,2.37,0.691,0.412,127,1
1747872,29.0,29.4,46.9,2.37,0.691,0.411,127,1
1747972,29.0,29.2,48.8,2.40,0.702,0.413,130,1
1748072,29.0,29.0,45.8,2.35,0.683,0.409,127,1
1748172,29.0,28.9,42.8,2.29,0.664,0.405,124,1
1748272,29.0,28.6,45.8,2.34,0.682,0.407,128,1
1748372,29.0,28.4,48.3,2.38,0.696,0.409,131,1
1748472,29.0,28.2,47.2,2.36,0.689,0.407,130,1
1748572,29.0,28.1,51.6,2.44,0.716,0.412,135,1
1748672,29.0,28.0,61.0,2.64,0.774,0.423,146,1
1748772,29.0,28.0,70.6,2.84,0.833,0.435,157,1
1748872,29.0,28.0,70.1,2.83,0.830,0.434,156,1
1748972,29.0,28.2,73.2,2.89,0.850,0.439,159,1
1749072,29.0,28.5,69.1,2.81,0.826,0.435,153,1
1749172,29.0,28.8,68.7,2.80,0.824,0.436,152,1
1749272,29.0,29.2,68.9,2.81,0.826,0.437,151,1
1749372,29.0,29.6,68.9,2.81,0.828,0.439,151,1
1749472,29.0,29.9,64.9,2.73,0.805,0.435,145,1
1749572,51.0,30.2,58.6,2.60,0.767,0.429,148,1
1749672,51.0,30.4,59.8,2.63,0.776,0.432,56,1
1749772,51.0,30.4,51.5,2.46,0.725,0.421,55,1
1749872,51.0,29.8,39.4,2.24,0.647,0.406,55,1
1749972,51.0,28.7,29.6,2.05,0.583,0.392,56,1
1750072,51.0,26.8,23.8,1.94,0.541,0.379,60,1
1750172,51.0,24.1,22.3,1.89,0.523,0.367,68,1
1750272,51.0,20.8,23.0,1.87,0.516,0.356,78,1
1750372,51.0,17.2,25.5,1.89,0.521,0.346,87,1
1750472,51.0,13.9,31.5,1.97,0.548,0.341,98,1
1750572,51.0,11.0,37.7,2.06,0.578,0.338,109,1
1750672,51.0,8.9,38.4,2.07,0.578,0.335,114,1
1750772,51.0,7.4,42.6,2.19,0.610,0.348,123,1
1750872,51.0,7.4,46.9,2.28,0.641,0.359,126,1
1750972,51.0,8.1,52.3,2.41,0.680,0.371,132,1
1751072,51.0,9.1,53.2,2.42,0.687,0.372,132,1
1751172,51.0,10.6,54.2,2.42,0.694,0.373,130,1
1751272,51.0,12.1,55.6,2.43,0.704,0.375,130,1
1751372,51.0,13.7,57.5,2.48,0.721,0.383,131,1
1751472,51.0,15.2,60.9,2.56,0.749,0.394,135,1
1751572,51.0,16.8,57.2,2.50,0.732,0.396,130,1
1751672,51.0,18.1,54.2,2.44,0.719,0.398,127,1
1751772,51.0,19.2,51.8,2.40,0.708,0.399,126,1
1751872,51.0,20.1,54.5,2.46,0.729,0.408,130,1
1751972,51.0,20.7,57.1,2.52,0.748,0.414,135,1
1752072,51.0,21.3,51.8,2.42,0.717,0.410,130,1
1752172,51.0,21.8,47.9,2.35,0.695,0.407,127,1
1752272,51.0,22.3,48.0,2.35,0.698,0.410,129,1
1752372,51.0,22.7,51.1,2.42,0.720,0.416,134,1
1752472,51.0,22.9,52.0,2.44,0.727,0.419,137,1
1752572,51.0,23.3,56.2,2.53,0.756,0.428,143,1
1752672,51.0,23.7,55.9,2.53,0.757,0.430,144,1
1752772,51.0,24.2,54.2,2.50,0.748,0.430,143,1
1752872,51.0,24.7,52.8,2.47,0.742,0.430,142,1
1752972,51.0,25.2,62.8,2.69,0.809,0.448,156,1
1753072,51.0,25.8,60.7,2.65,0.797,0.447,154,1
1753172,51.0,26.5,63.4,2.71,0.819,0.455,157,1
1753272,51.0,27.2,69.8,2.85,0.863,0.468,165,1
1753372,51.0,28.1,69.1,2.84,0.862,0.471,164,1
1753472,51.0,29.0,70.4,2.88,0.874,0.477,165,1
1753572,51.0,30.1,62.7,2.72,0.830,0.471,154,1
1753672,51.0,31.0,54.1,2.55,0.779,0.462,145,1
1753772,51.0,31.6,55.9,2.59,0.794,0.469,149,1
1753872,51.0,32.0,54.8,2.57,0.790,0.470,149,1
1753972,51.0,32.4,51.6,2.51,0.771,0.467,146,1
1754072,51.0,32.6,53.5,2.54,0.785,0.471,150,1
1754172,51.0,32.7,49.8,2.48,0.762,0.467,148,1
1754272,51.0,32.8,47.4,2.44,0.747,0.465,146,1
1754372,51.0,32.8,46.5,2.42,0.742,0.464,147,1
1754472,51.0,32.9,44.0,2.38,0.727,0.461,145,1
1754572,51.0,32.9,47.4,2.44,0.749,0.467,151,1
1754672,51.0,32.9,45.7,2.41,0.738,0.465,150,1
1754772,51.0,33.0,45.1,2.40,0.735,0.465,150,1
1754872,51.0,33.0,46.4,2.42,0.745,0.467,153,1
1754972,51.0,33.1,45.1,2.40,0.737,0.466,153,1
1755072,51.0,33.2,45.6,2.41,0.741,0.468,155,1
1755172,50.0,33.2,45.8,2.41,0.744,0.469,36,1
1755272,50.0,33.1,40.3,2.31,0.707,0.461,42,1
1755372,50.0,32.4,34.5,2.21,0.666,0.449,45,1
1755472,50.0,31.1,31.3,2.14,0.638,0.439,50,1
1755572,50.0,29.0,28.5,2.07,0.613,0.427,58,1
1755674,50.0,25.7,25.3,1.99,0.582,0.411,67,1
1755774,50.0,21.9,25.4,1.96,0.570,0.397,78,1
1755874,50.0,17.9,31.9,2.05,0.599,0.392,92,1
1755974,50.0,14.1,35.3,2.08,0.610,0.384,101,1
1756074,50.0,11.0,37.5,2.10,0.615,0.376,108,1
1756174,50.0,8.6,39.6,2.14,0.626,0.378,116,1
1756274,50.0,6.9,44.4,2.27,0.664,0.394,126,1
1756374,50.0,6.2,50.8,2.44,0.713,0.414,136,1
1756474,50.0,7.0,55.6,2.55,0.749,0.426,137,1
1756574,50.0,8.6,56.5,2.55,0.755,0.426,134,1
1756674,50.0,10.4,56.9,2.53,0.758,0.425,130,1
1756774,50.0,12.5,55.3,2.46,0.746,0.418,124,1
1756874,50.0,14.2,55.8,2.49,0.756,0.426,125,1
1756974,50.0,15.8,55.8,2.50,0.763,0.433,125,1
1757074,50.0,16.9,52.6,2.44,0.746,0.433,123,1
1757174,50.0,18.0,51.1,2.42,0.741,0.435,122,1
1757274,50.0,18.7,50.0,2.40,0.737,0.437,124,1
1757374,50.0,19.2,51.6,2.44,0.749,0.442,128,1
1757474,50.0,19.6,50.0,2.41,0.741,0.442,128,1
1757574,50.0,20.1,50.0,2.41,0.744,0.444,129,1
1757674,50.0,20.6,49.8,2.42,0.745,0.447,130,1
1757774,50.0,21.0,50.5,2.43,0.752,0.450,132,1
1757874,50.0,21.5,53.0,2.49,0.771,0.457,137,1
1757974,50.0,22.0,53.9,2.51,0.779,0.461,139,1
1758074,50.0,22.5,56.3,2.57,0.798,0.468,143,1
1758174,50.0,23.0,55.1,2.55,0.792,0.469,142,1
1758274,50.0,23.5,58.4,2.62,0.817,0.478,148,1
1758374,50.0,24.2,55.4,2.56,0.800,0.475,144,1
1758474,50.0,24.9,51.3,2.48,0.775,0.471,139,1
1758574,50.0,25.6,48.3,2.43,0.758,0.470,137,1
1758674,50.0,26.0,47.8,2.43,0.757,0.471,138,1
1758774,50.0,26.4,48.5,2.44,0.763,0.474,141,1
1758874,50.0,26.8,49.8,2.47,0.774,0.478,143,1
1758974,50.0,27.1,49.4,2.47,0.773,0.480,144,1
1759074,50.0,27.4,46.8,2.42,0.757,0.477,143,1
1759175,50.0,27.8,47.6,2.44,0.764,0.480,144,1
1759275,50.0,28.1,51.6,2.52,0.793,0.489,151,1
1759375,50.0,28.4,49.2,2.48,0.778,0.487,149,1
1759475,50.0,28.7,59.6,2.69,0.850,0.507,164,1
1759575,50.0,29.2,65.8,2.83,0.895,0.521,172,1
1759675,50.0,29.8,76.9,3.08,0.975,0.546,186,1
1759775,50.0,30.7,65.2,2.83,0.899,0.528,170,1
1759875,50.0,31.7,54.0,2.59,0.828,0.512,154,1
1759975,50.0,32.6,52.4,2.57,0.822,0.514,152,1
1760075,50.0,33.2,58.7,2.70,0.869,0.530,162,1
1760175,50.0,33.8,51.3,2.56,0.822,0.519,153,1
1760275,50.0,34.3,44.9,2.44,0.781,0.511,146,1
1760375,50.0,34.4,44.8,2.44,0.781,0.512,149,1
1760475,50.0,34.5,41.4,2.38,0.759,0.507,146,1
1760575,50.0,34.5,40.8,2.37,0.754,0.506,147,1
1760675,50.0,34.5,41.2,2.38,0.758,0.507,149,1
1760775,50.0,34.5,41.7,2.39,0.762,0.508,150,1
1760875,50.0,34.4,43.1,2.41,0.771,0.511,154,1
1760975,50.0,34.4,43.8,2.42,0.777,0.512,156,1
1761075,50.0,34.4,43.6,2.42,0.776,0.513,157,1
1761175,50.0,34.5,43.6,2.42,0.777,0.513,157,1
1761275,50.0,34.6,48.0,2.50,0.808,0.522,165,1
1761375,50.0,34.7,47.4,2.50,0.805,0.522,165,1
1761475,50.0,34.9,46.5,2.48,0.800,0.522,164,1
1761575,50.0,35.1,48.9,2.53,0.818,0.527,169,1
1761677,50.0,35.3,51.2,2.57,0.835,0.533,172,1
1761777,50.0,35.6,49.4,2.54,0.825,0.532,170,1
1761877,50.0,35.9,48.3,2.52,0.820,0.532,169,1
1761977,50.0,36.2,48.4,2.52,0.822,0.534,171,1
1762077,50.0,36.5,46.7,2.50,0.812,0.533,169,1
1762177,50.0,36.9,47.1,2.51,0.817,0.536,170,1
1762277,50.0,37.1,45.1,2.47,0.805,0.534,168,1
1762377,50.0,37.4,48.5,2.53,0.830,0.542,173,1
1762477,50.0,37.7,51.7,2.60,0.854,0.549,179,1
1762577,50.0,38.0,47.9,2.53,0.830,0.545,173,1
1762677,50.0,38.3,49.6,2.56,0.844,0.550,176,1
1762777,50.0,38.7,49.7,2.57,0.847,0.552,177,1
1762877,50.0,39.0,49.8,2.57,0.849,0.554,177,1
1762977,50.0,39.4,49.5,2.57,0.849,0.556,178,1
1763077,50.0,39.7,47.4,2.53,0.837,0.554,175,1
1763178,50.0,40.0,47.2,2.53,0.837,0.555,175,1
1763278,50.0,40.3,45.5,2.50,0.827,0.554,173,1
1763378,50.0,40.5,44.0,2.47,0.818,0.553,172,1
1763478,50.0,40.7,43.3,2.46,0.815,0.553,172,1
1763578,50.0,40.8,45.0,2.49,0.828,0.557,175,1
1763678,50.0,41.0,44.7,2.49,0.827,0.557,175,1
1763778,50.0,41.1,50.4,2.60,0.867,0.569,184,1
1763878,50.0,41.3,49.7,2.58,0.863,0.569,184,1
1763978,50.0,41.5,52.0,2.63,0.881,0.574,187,1
1764078,50.0,41.8,50.4,2.60,0.872,0.573,185,1
1764178,50.0,42.1,48.0,2.56,0.857,0.571,182,1
1764278,50.0,42.3,44.0,2.49,0.831,0.565,176,1
1764378,50.0,42.5,49.0,2.58,0.866,0.575,184,1
1764478,50.0,42.7,44.2,2.49,0.834,0.568,178,1
1764578,50.0,42.9,43.9,2.49,0.833,0.568,178,1
1764680,50.0,43.0,54.8,2.69,0.910,0.589,194,1
1764780,50.0,43.2,62.7,2.86,0.966,0.606,206,1
1764880,50.0,43.6,54.8,2.70,0.914,0.593,194,1
1764980,50.0,44.0,44.3,2.50,0.843,0.575,178,1
1765080,50.0,44.3,54.6,2.70,0.916,0.596,193,1
1765180,50.0,44.5,51.3,2.64,0.894,0.592,189,1
1765280,50.0,44.8,45.3,2.53,0.854,0.582,180,1
1765380,50.0,45.0,48.2,2.58,0.876,0.588,185,1
1765480,50.0,45.1,52.8,2.67,0.908,0.598,192,1
1765580,50.0,45.3,59.5,2.80,0.956,0.612,202,1
1765680,50.0,45.5,49.0,2.60,0.884,0.593,187,1
1765780,50.0,45.7,43.7,2.51,0.849,0.585,179,1
1765880,50.0,45.8,42.1,2.48,0.838,0.582,177,1
1765980,50.0,45.9,48.0,2.59,0.880,0.594,187,1
1766080,50.0,45.9,54.3,2.70,0.925,0.606,197,1
1766180,50.0,46.0,60.3,2.82,0.967,0.618,206,1
1766280,50.0,46.2,63.9,2.90,0.993,0.627,210,1
1766380,50.0,46.5,55.9,2.74,0.939,0.612,198,1
1766480,50.0,46.8,55.5,2.73,0.938,0.613,197,1
1766580,50.0,47.1,50.2,2.63,0.902,0.605,189,1
1766680,50.0,47.3,42.9,2.50,0.852,0.592,178,1
1766780,50.0,47.4,39.8,2.44,0.832,0.587,175,1
1766880,50.0,47.4,44.9,2.54,0.867,0.597,183,1
1766980,50.0,47.3,49.4,2.62,0.898,0.604,190,1
1767080,50.0,47.3,47.0,2.58,0.882,0.600,187,1
1767180,50.0,47.3,46.6,2.57,0.878,0.599,186,1
1767280,50.0,47.3,57.7,2.78,0.956,0.620,203,1
1767380,50.0,47.4,50.2,2.64,0.904,0.606,192,1
1767480,50.0,47.4,45.6,2.55,0.872,0.598,185,1
1767580,50.0,47.5,49.3,2.62,0.899,0.606,190,1
1767680,50.0,47.5,47.7,2.59,0.888,0.603,189,1
1767780,50.0,47.6,55.6,2.74,0.943,0.618,200,1
1767880,50.0,47.6,48.4,2.61,0.893,0.604,190,1
1767980,50.0,47.7,44.6,2.53,0.867,0.598,184,1
1768080,50.0,47.7,49.7,2.63,0.902,0.607,192,1
1768180,50.0,47.8,44.8,2.54,0.869,0.598,185,1
1768280,50.0,47.8,40.6,2.46,0.839,0.591,179,1
1768380,50.0,47.7,34.2,2.34,0.794,0.578,170,1
1768480,50.0,47.7,34.6,2.34,0.796,0.579,171,1
1768580,50.0,47.6,37.4,2.40,0.816,0.584,176,1
1768680,50.0,47.4,36.3,2.38,0.808,0.581,175,1
1768780,50.0,47.3,42.0,2.48,0.847,0.591,184,1
1768880,50.0,47.1,45.6,2.55,0.871,0.597,190,1
1768980,50.0,47.1,38.8,2.42,0.823,0.584,179,1
1769080,50.0,47.0,39.3,2.43,0.826,0.584,180,1
1769180,50.0,47.0,39.7,2.44,0.829,0.585,181,1
1769280,50.0,46.9,46.4,2.56,0.875,0.597,192,1
1769380,50.0,46.9,57.1,2.76,0.950,0.617,208,1
1769480,50.0,47.0,53.1,2.69,0.923,0.610,201,1
1769580,50.0,47.1,53.8,2.70,0.928,0.612,202,1
1769680,50.0,47.3,62.9,2.89,0.993,0.631,216,1
1769780,50.0,47.5,57.9,2.78,0.959,0.622,208,1
1769880,50.0,47.9,52.9,2.69,0.926,0.614,199,1
1769980,50.0,48.1,51.7,2.67,0.919,0.614,198,1
1770080,50.0,48.3,59.7,2.83,0.976,0.630,210,1
1770180,50.0,48.6,51.6,2.67,0.921,0.616,197,1
1770280,50.0,48.8,42.1,2.49,0.855,0.599,183,1
1770380,50.0,48.9,42.0,2.49,0.855,0.599,183,1
1770480,50.0,48.9,36.4,2.39,0.816,0.589,176,1
1770580,50.0,48.8,34.6,2.35,0.803,0.585,173,1
1770680,50.0,48.7,34.8,2.35,0.804,0.585,174,1
1770780,50.0,48.5,35.0,2.35,0.804,0.584,175,1
1770880,50.0,48.3,38.6,2.43,0.828,0.590,181,1
1770980,50.0,48.1,40.1,2.45,0.838,0.592,184,1
1771080,50.0,48.0,46.4,2.57,0.881,0.603,194,1
1771180,50.0,47.9,56.9,2.76,0.954,0.622,210,1
1771280,50.0,48.0,52.7,2.69,0.925,0.615,202,1
1771380,50.0,48.2,69.7,3.04,1.044,0.649,227,1
1771480,50.0,48.7,71.1,3.07,1.057,0.655,226,1
1771580,50.0,49.5,58.9,2.81,0.976,0.634,205,1
1771680,50.0,50.3,47.8,2.61,0.903,0.617,188,1
1771780,50.0,50.7,58.2,2.80,0.978,0.639,204,1
1771880,50.0,51.0,55.1,2.75,0.957,0.634,200,1
1771980,50.0,51.1,60.2,2.85,0.994,0.645,208,1
1772080,50.0,51.3,51.7,2.69,0.935,0.630,195,1
1772180,50.0,51.4,44.2,2.55,0.883,0.616,184,1
1772280,50.0,51.3,48.1,2.62,0.910,0.623,191,1
1772380,50.0,51.2,47.8,2.61,0.908,0.622,190,1
1772480,50.0,51.1,44.2,2.55,0.882,0.615,186,1
1772580,50.0,51.0,41.9,2.50,0.865,0.610,183,1
1772680,50.0,50.8,40.0,2.47,0.851,0.606,180,1
1772780,50.0,50.6,41.7,2.50,0.862,0.607,183,1
1772880,50.0,50.3,43.0,2.52,0.870,0.609,185,1
1772980,50.0,50.1,43.1,2.52,0.869,0.608,186,1
1773080,50.0,49.9,40.5,2.47,0.850,0.602,182,1
1773180,50.0,49.8,39.4,2.45,0.842,0.599,181,1
1773280,50.0,49.5,39.6,2.45,0.842,0.598,181,1
1773380,50.0,49.3,37.2,2.41,0.824,0.593,178,1
1773480,50.0,49.1,36.5,2.39,0.818,0.590,177,1
1773580,50.0,48.9,36.3,2.38,0.816,0.589,178,1
1773680,50.0,48.7,38.7,2.43,0.831,0.592,182,1
1773780,50.0,48.5,37.9,2.42,0.825,0.590,181,1
1773880,50.0,48.3,38.2,2.42,0.826,0.589,182,1
1773980,50.0,48.1,41.6,2.48,0.848,0.595,187,1
1774080,50.0,48.0,47.1,2.58,0.887,0.605,195,1
1774180,50.0,48.0,46.0,2.56,0.878,0.602,193,1
1774280,50.0,48.0,49.7,2.63,0.905,0.609,199,1
1774380,50.0,48.0,52.3,2.68,0.923,0.614,203,1
1774480,50.0,48.2,60.6,2.84,0.981,0.631,215,1
1774580,50.0,48.4,49.7,2.63,0.907,0.611,197,1
1774680,50.0,48.7,49.4,2.63,0.906,0.612,196,1
1774780,50.0,48.9,48.4,2.61,0.900,0.612,195,1
1774880,50.0,49.1,43.1,2.52,0.864,0.602,187,1
1774980,50.0,49.1,39.4,2.45,0.838,0.596,182,1
1775080,50.0,49.2,41.6,2.49,0.853,0.600,186,1
1775180,50.0,49.1,41.6,2.49,0.853,0.600,186,1
1775280,50.0,49.0,45.3,2.56,0.879,0.606,192,1
1775380,50.0,49.0,45.4,2.56,0.880,0.606,192,1
1775480,50.0,49.0,43.6,2.52,0.867,0.603,190,1
1775580,50.0,49.0,42.5,2.50,0.859,0.601,188,1
1775680,50.0,49.0,45.7,2.56,0.881,0.607,193,1
1775780,50.0,48.9,43.2,2.52,0.864,0.602,189,1
1775880,50.0,48.9,41.6,2.49,0.853,0.599,187,1
1775980,50.0,48.9,42.9,2.51,0.862,0.601,189,1
1776080,50.0,48.9,41.2,2.48,0.849,0.598,187,1
1776180,50.0,48.8,43.1,2.51,0.863,0.601,190,1
1776280,50.0,48.8,49.5,2.63,0.907,0.613,200,1
1776380,50.0,48.8,51.7,2.67,0.923,0.617,203,1
1776480,50.0,48.9,50.0,2.64,0.911,0.614,200,1
1776580,50.0,49.0,46.6,2.58,0.887,0.608,195,1
1776680,50.0,49.0,46.1,2.57,0.884,0.608,194,1
1776780,50.0,49.1,52.4,2.69,0.929,0.620,204,1
1776880,50.0,49.1,50.1,2.64,0.913,0.616,200,1
1776980,50.0,49.2,45.6,2.56,0.882,0.608,193,1
1777080,50.0,49.3,39.8,2.45,0.842,0.597,184,1
1777180,50.0,49.3,39.7,2.45,0.841,0.597,184,1
1777280,50.0,49.3,37.9,2.42,0.828,0.594,182,1
1777380,50.0,49.2,38.9,2.44,0.835,0.595,184,1
1777480,50.0,49.2,41.4,2.49,0.853,0.600,188,1
1777580,50.0,49.1,38.8,2.44,0.834,0.595,184,1
1777680,50.0,49.1,35.9,2.38,0.813,0.589,180,1
1777780,50.0,49.0,36.7,2.39,0.818,0.590,181,1
1777880,50.0,48.9,44.0,2.53,0.869,0.603,193,1
1777980,50.0,48.8,44.3,2.54,0.871,0.603,193,1
1778080,50.0,48.8,50.3,2.65,0.913,0.614,203,1
1778180,50.0,48.8,47.1,2.59,0.890,0.608,197,1
1778280,50.0,48.8,43.9,2.53,0.868,0.603,192,1
1778380,50.0,48.9,43.3,2.52,0.864,0.602,191,1
1778480,50.0,48.9,51.3,2.67,0.920,0.617,204,1
1778580,50.0,49.0,49.1,2.63,0.905,0.613,200,1
1778680,50.0,49.0,48.8,2.62,0.903,0.613,200,1
1778780,50.0,49.1,48.9,2.62,0.904,0.613,200,1
1778880,50.0,49.1,48.1,2.61,0.899,0.612,199,1
1778980,50.0,49.2,47.1,2.59,0.893,0.611,197,1
1779080,50.0,49.3,49.1,2.63,0.907,0.615,200,1
1779180,50.0,49.3,49.6,2.64,0.911,0.616,201,1
1779280,50.0,49.4,47.9,2.61,0.899,0.613,198,1
1779380,50.0,49.5,48.6,2.62,0.905,0.615,199,1
1779480,50.0,49.5,52.4,2.69,0.931,0.622,205,1
1779580,50.0,49.6,50.4,2.65,0.918,0.619,202,1
1779680,50.0,49.7,51.8,2.68,0.928,0.622,204,1
1779780,50.0,49.7,59.5,2.83,0.982,0.637,216,1
1779880,50.0,49.9,52.5,2.69,0.934,0.624,204,1
1779980,50.0,50.1,52.8,2.70,0.937,0.626,204,1
1780080,50.0,50.2,55.0,2.74,0.953,0.630,208,1
1780180,50.0,50.3,50.6,2.66,0.923,0.623,201,1
1780280,50.0,50.4,56.6,2.77,0.965,0.635,210,1
1780380,50.0,50.5,47.4,2.60,0.901,0.618,196,1
1780480,50.0,50.7,37.7,2.42,0.834,0.600,180,1
1780580,50.0,50.7,33.4,2.32,0.803,0.592,175,1
1780680,50.0,50.6,44.1,2.54,0.879,0.612,192,1
1780780,50.0,50.5,41.2,2.49,0.858,0.606,187,1
1780880,50.0,50.4,41.8,2.50,0.861,0.607,188,1
1780980,50.0,50.3,41.0,2.48,0.856,0.605,187,1
1781080,50.0,50.2,40.6,2.48,0.853,0.604,187,1
1781180,50.0,50.1,43.3,2.53,0.871,0.608,191,1
1781280,50.0,50.0,41.1,2.48,0.855,0.604,188,1
1781380,50.0,50.0,45.9,2.57,0.888,0.612,195,1
1781480,50.0,49.9,46.5,2.58,0.892,0.613,196,1
1781580,50.0,49.9,44.1,2.54,0.875,0.608,192,1
1781680,50.0,49.9,47.1,2.59,0.896,0.614,197,1
1781780,50.0,49.9,46.8,2.59,0.894,0.614,196,1
1781880,50.0,49.9,45.2,2.56,0.883,0.610,194,1
